timestamp,timestamp_ns,rtt_ms,ttl,bytes,rssi_dbm,noise_dbm,tx_rate_mbps,channel,phy_mode,mcs,nss
2026-06-11 12:33:33.280,1781174013280518000,11.503000,64,64,-48,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:34.285,1781174014285611000,11.505000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:35.290,1781174015290744000,9.768000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:36.295,1781174016295825000,12.642000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:37.299,1781174017300017000,7.300000,64,64,-48,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:38.304,1781174018305134000,10.801000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:39.309,1781174019309825000,11.470000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:40.314,1781174020314972000,5.617000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:41.319,1781174021320022000,3.129000,64,64,-49,-94,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:42.324,1781174022325175000,9.719000,64,64,-50,-94,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:43.330,1781174023330327000,45.037000,64,64,-50,-94,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:44.335,1781174024335401000,7.260000,64,64,-50,-94,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:45.340,1781174025340267000,9.864000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:46.345,1781174026345554000,11.517000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:47.350,1781174027350539000,13.002000,64,64,-51,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:48.355,1781174028355626000,9.210000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:49.360,1781174029360896000,9.928000,64,64,-51,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:50.365,1781174030365619000,5.390000,64,64,-50,-96,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:51.370,1781174031370969000,61.032000,64,64,-50,-94,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:52.375,1781174032375997000,95.987000,64,64,-50,-94,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:53.380,1781174033381036000,9.887000,64,64,-50,-94,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:54.385,1781174034386228000,11.734000,64,64,-50,-94,360.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:55.390,1781174035391040000,7.760000,64,64,-48,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:56.396,1781174036396245000,10.455000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:57.401,1781174037401325000,11.640000,64,64,-49,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:58.406,1781174038406393000,12.961000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:33:59.411,1781174039411341000,7.364000,64,64,-50,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:00.416,1781174040416341000,120.972000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:01.421,1781174041421580000,3.651000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:02.426,1781174042426500000,53.880000,64,64,-51,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:03.431,1781174043431850000,10.707000,64,64,-53,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
2026-06-11 12:34:04.436,1781174044436911000,9.997000,64,64,-52,-96,400.0,"5g48 (40 MHz, Active)",11ac,9,2
