timestamp,timestamp_ns,rtt_ms,ttl,bytes
2026-06-11 09:51:51.731,1781171511731229000,10.576000,64,64
2026-06-11 09:51:52.735,1781171512736189000,3.229000,64,64
2026-06-11 09:51:53.737,1781171513737845000,3.789000,64,64
2026-06-11 09:51:54.742,1781171514742862000,3.885000,64,64
2026-06-11 09:51:55.747,1781171515748013000,24.976000,64,64
2026-06-11 09:51:56.748,1781171516748308000,82.739000,64,64
2026-06-11 09:51:57.749,1781171517750021000,8.901000,64,64
2026-06-11 09:51:58.754,1781171518755059000,3.866000,64,64
2026-06-11 09:51:59.759,1781171519760197000,9.251000,64,64
2026-06-11 09:52:00.764,1781171520765260000,15.604000,64,64
2026-06-11 09:52:01.770,1781171521770304000,,,
2026-06-11 09:52:02.780,1781171522780840000,510.756000,64,64
2026-06-11 09:52:03.785,1781171523786044000,268.329000,64,64
2026-06-11 09:52:04.787,1781171524787738000,2.061000,64,64
2026-06-11 09:52:05.792,1781171525792892000,4.175000,64,64
2026-06-11 09:52:06.797,1781171526797875000,8.718000,64,64
2026-06-11 09:52:07.800,1781171527800285000,4.269000,64,64
2026-06-11 09:52:08.805,1781171528805410000,2.554000,64,64
2026-06-11 09:52:09.806,1781171529806383000,15.804000,64,64
2026-06-11 09:52:10.807,1781171530807655000,25.690000,64,64
2026-06-11 09:52:11.812,1781171531812729000,50.889000,64,64
2026-06-11 09:52:12.817,1781171532817846000,8.596000,64,64
2026-06-11 09:52:13.822,1781171533822909000,5.827000,64,64
2026-06-11 09:52:14.827,1781171534828027000,5.759000,64,64
2026-06-11 09:52:15.832,1781171535832929000,91.007000,64,64
2026-06-11 09:52:16.837,1781171536838069000,4.249000,64,64
2026-06-11 09:52:17.842,1781171537843234000,4.913000,64,64
2026-06-11 09:52:18.847,1781171538848098000,4.257000,64,64
2026-06-11 09:52:19.853,1781171539853373000,39.113000,64,64
2026-06-11 09:52:20.854,1781171540854468000,86.754000,64,64
2026-06-11 09:52:21.856,1781171541856933000,132.795000,64,64
2026-06-11 09:52:22.858,1781171542858890000,8.734000,64,64
2026-06-11 09:52:23.863,1781171543863787000,5.784000,64,64
2026-06-11 09:52:24.868,1781171544868944000,18.969000,64,64
2026-06-11 09:52:25.870,1781171545870362000,17.509000,64,64
2026-06-11 09:52:26.872,1781171546873181000,8.195000,64,64
2026-06-11 09:52:27.878,1781171547878266000,3.853000,64,64
2026-06-11 09:52:28.883,1781171548883188000,3.122000,64,64
2026-06-11 09:52:29.888,1781171549888393000,3.268000,64,64
2026-06-11 09:52:30.889,1781171550889765000,2.983000,64,64
2026-06-11 09:52:31.894,1781171551894829000,3.480000,64,64
2026-06-11 09:52:32.899,1781171552899935000,3.191000,64,64
2026-06-11 09:52:33.904,1781171553904636000,5.791000,64,64
2026-06-11 09:52:34.909,1781171554909857000,6.500000,64,64
2026-06-11 09:52:35.913,1781171555913969000,6.885000,64,64
2026-06-11 09:52:36.918,1781171556918979000,19.459000,64,64
2026-06-11 09:52:37.920,1781171557921025000,5.444000,64,64
2026-06-11 09:52:38.922,1781171558922821000,2.959000,64,64
2026-06-11 09:52:39.927,1781171559928118000,3.352000,64,64
2026-06-11 09:52:40.932,1781171560933161000,6.124000,64,64
2026-06-11 09:52:41.938,1781171561938334000,4.210000,64,64
2026-06-11 09:52:42.943,1781171562943428000,16.055000,64,64
2026-06-11 09:52:43.947,1781171563947370000,66.761000,64,64
2026-06-11 09:52:44.952,1781171564952728000,5.733000,64,64
2026-06-11 09:52:45.957,1781171565957735000,5.905000,64,64
2026-06-11 09:52:46.962,1781171566962635000,6.419000,64,64
2026-06-11 09:52:47.967,1781171567967757000,33.955000,64,64
2026-06-11 09:52:48.969,1781171568969782000,23.245000,64,64
2026-06-11 09:52:49.974,1781171569975042000,26.019000,64,64
2026-06-11 09:52:50.979,1781171570980022000,3.943000,64,64
2026-06-11 09:52:51.984,1781171571985243000,109.997000,64,64
2026-06-11 09:52:52.986,1781171572986848000,3.683000,64,64
2026-06-11 09:52:53.986,1781171573987150000,14.112000,64,64
2026-06-11 09:52:54.992,1781171574992265000,,,
2026-06-11 09:52:56.004,1781171576004449000,,,
2026-06-11 09:52:57.017,1781171577017267000,,,
2026-06-11 09:52:58.030,1781171578030981000,,,
2026-06-11 09:52:59.040,1781171579040275000,349.392000,64,64
2026-06-11 09:53:00.045,1781171580045444000,3.248000,64,64
2026-06-11 09:53:01.050,1781171581050587000,7.199000,64,64
2026-06-11 09:53:02.055,1781171582055538000,3.659000,64,64
